system_id,system_name,t2_us,t1_us,temperature_k,noise_level,target_phenomenology,winner_strategy,robustness_gain_percent,p3_robustness,p4_robustness,geometric_phase_rad,p3_variance_r,p4_variance_r
RP,RP,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
RP,RP,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
HyPer-2,HyPer-2,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
HyPer-2,HyPer-2,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
roGFP-iL,roGFP-iL,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
roGFP-iL,roGFP-iL,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
OxyVFP,OxyVFP,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
OxyVFP,OxyVFP,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mClover2,mClover2,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mClover2,mClover2,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mGreenLantern,mGreenLantern,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mGreenLantern,mGreenLantern,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mNeonBlue,mNeonBlue,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mNeonBlue,mNeonBlue,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
TagBFP,TagBFP,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
TagBFP,TagBFP,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
LSS-mScarlet,LSS-mScarlet,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
LSS-mScarlet,LSS-mScarlet,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mApple,mApple,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mApple,mApple,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mCherry2,mCherry2,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mCherry2,mCherry2,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mPlum,mPlum,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mPlum,mPlum,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mGrape3,mGrape3,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mGrape3,mGrape3,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
iRFP720,iRFP720,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
iRFP720,iRFP720,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mIRFP670nano,mIRFP670nano,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mIRFP670nano,mIRFP670nano,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
TagCFP,TagCFP,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
TagCFP,TagCFP,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
AmCyan,AmCyan,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
AmCyan,AmCyan,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mTurquoise,mTurquoise,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mTurquoise,mTurquoise,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
mAmetrine,mAmetrine,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
mAmetrine,mAmetrine,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
Citrine,Citrine,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
Citrine,Citrine,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
Venus,Venus,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
Venus,Venus,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
YPet,YPet,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
YPet,YPet,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
iZnGreen,iZnGreen,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
iZnGreen,iZnGreen,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
GZnP1,GZnP1,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
GZnP1,GZnP1,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
paQuasAr3,paQuasAr3,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
paQuasAr3,paQuasAr3,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
XCaMP-B,XCaMP-B,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
XCaMP-B,XCaMP-B,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
Caliphr,Caliphr,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
Caliphr,Caliphr,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
GRAB-ATP,GRAB-ATP,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
GRAB-ATP,GRAB-ATP,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
pH-tdGFP,pH-tdGFP,10.0,5000.0,298.0,0.13636363636363635,uniform,P4,67.82929,1.5697342e-05,5.049946e-06,0.05771329945180232,2.6869244e-05,2.4862113e-05
pH-tdGFP,pH-tdGFP,10.0,5000.0,298.0,0.13636363636363635,fragmented,P4,100.0,1.505293e-06,0.0,0.05771329945180232,2.6869244e-05,2.4862113e-05
